Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Destination Plate Name,Destination Plate Barcode,Destination Plate Type,Destination Well,Destination Well X Offset,Destination Well Y Offset,Sample ID,Sample Name,Transfer Volume,Actual Volume,Current Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Transfer Status
Source[7],HT000434,384LDV_Plus_AQ_GP,J5,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,J5,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,J6,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,J6,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,J7,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,J7,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,J8,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,J8,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,J9,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,J9,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,J10,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,J10,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,J11,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,J11,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,J12,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,J12,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,J13,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,J13,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,J14,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,J14,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,J15,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,J15,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,J16,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,J16,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,J17,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,J17,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,J18,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,J18,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,J19,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,J19,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,J20,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,J20,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,J21,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,J21,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,K1,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,K1,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,K2,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,K2,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,K3,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,K3,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,K4,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,K4,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,K5,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,K5,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,K6,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,K6,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,K7,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,K7,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,K8,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,K8,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,K9,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,K9,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,K10,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,K10,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,K11,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,K11,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,K12,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,K12,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,K13,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,K13,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,K14,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,K14,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,K15,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,K15,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,K16,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,K16,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,K17,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,K17,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,K18,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,K18,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,K19,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,K19,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,K20,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,K20,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,K21,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,K21,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,L1,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,L1,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,L2,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,L2,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,L3,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,L3,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,L4,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,L4,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,L5,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,L5,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,L6,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,L6,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,L7,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,L7,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,L8,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,L8,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,L9,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,L9,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,L10,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,L10,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,L11,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,L11,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,L12,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,L12,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,L13,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,L13,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,L14,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,L14,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,L15,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,L15,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,L16,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,L16,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,L17,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,L17,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,L18,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,L18,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,L19,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,L19,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,L20,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,L20,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,L21,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,L21,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,M1,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,M1,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,M2,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,M2,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,M3,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,M3,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,M4,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,M4,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,M5,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,M5,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,M6,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,M6,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,M7,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,M7,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,M8,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,M8,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,M9,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,M9,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,M10,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,M10,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,M11,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,M11,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,M12,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,M12,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,M13,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,M13,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,M14,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,M14,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,M15,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,M15,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,M16,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,M16,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,M17,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,M17,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,M18,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,M18,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,M19,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,M19,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,M20,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,M20,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,M21,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,M21,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,N1,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,N1,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,N2,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,N2,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,N3,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,N3,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,N4,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,N4,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,N5,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,N5,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,N6,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,N6,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,N7,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,N7,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,N8,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,N8,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,N9,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,N9,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,N10,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,N10,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,N11,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,N11,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,N12,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,N12,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,N13,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,N13,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,N14,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,N14,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,N15,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,N15,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,N16,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,N16,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,N17,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,N17,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,N18,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,N18,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,N19,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,N19,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,N20,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,N20,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,N21,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,N21,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,O1,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,O1,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
Source[7],HT000434,384LDV_Plus_AQ_GP,O2,Destination[7]-03,HT001078,384PP_BARCODE_PerkinElmer_CellCarrier_Ultra_Dest,O2,0,0,,,150,0,0,0,Percent,Glycerol,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
